id,role,phase,region,topic,question_en,question_es,answer_en,answer_es,references,ref_types
"humanitarian-staff-011","humanitarian-staff","pre","la-mojana","wash","How does the WASH Cluster prepare for slow-onset La Mojana flooding?","¿Cómo se prepara el Clúster WASH ante la inundación lenta de La Mojana?","Under UNICEF lead, pre-position household water filters, hygiene kits and chlorine tablets sufficient for at least 30,000 people (the 2025 affected baseline). Map functional aqueducts vs collapsed ones in the 11 municipalities — 7 rural aqueducts were rehabilitated under CERF 22-RR-CEF-055 in 4 municipalities (Majagual, San Benito Abad, San Marcos, Ayapel). Coordinate with PAHO water-quality monitoring and UNHCR filter delivery to avoid duplication. Train Comités de Agua / JACs in chlorination and excreta management; include menstrual hygiene management.","Bajo liderazgo UNICEF, preposicione filtros caseros, kits de higiene y pastillas clorinas para al menos 30.000 personas (línea base afectada 2025). Mapee acueductos funcionales y colapsados en los 11 municipios — el CERF 22-RR-CEF-055 rehabilitó 7 acueductos rurales en 4 municipios (Majagual, San Benito Abad, San Marcos, Ayapel). Coordine con monitoreo de calidad de agua de OPS y entrega de filtros de ACNUR para evitar duplicaciones. Capacite a Comités de Agua / JACs en cloración y manejo de excretas; incluya manejo de higiene menstrual.","research/download-md/CERF-2022-La-Mojana-Rapid-Response.md|research/download-md/OCHA-La-Mojana-Factsheet-No1-19062025.md","local|local"
"humanitarian-staff-012","humanitarian-staff","pre","putumayo","protection","What protection-cluster preparedness do I do in Putumayo where flooding overlaps with armed conflict?","¿Qué preparación del clúster Protección hago en Putumayo donde la inundación se superpone con el conflicto armado?","Putumayo is an EMC (Iván Mordisco / Raúl Reyes frentes) and Comandos de la Frontera context. Protection preparedness must integrate: GBV referral pathways with VBG-sensitive shelters; child-protection rosters with ICBF; mine action coordination with DAICMA (Putumayo has 470 historical MAP/MUSE victims to 2024); confinement monitoring (Murui Muina 2025 case in Puerto Leguízamo); RUU monitoring (NNA recruitment). Maintain the ELC Putumayo protection sub-table chaired by ACNUR and confirm GBV AoR with ONU Mujeres + UNFPA. Pre-screen partners' Do No Harm protocols.","Putumayo es contexto EMC (frentes Iván Mordisco / Raúl Reyes) y Comandos de la Frontera. La preparación del clúster Protección debe integrar: rutas VBG con albergues sensibles; rosters de protección de niñez con ICBF; coordinación de acción contra minas con DAICMA (Putumayo tiene 470 víctimas históricas MAP/MUSE a 2024); monitoreo de confinamientos (caso Murui Muina 2025 en Puerto Leguízamo); seguimiento de RUU (reclutamiento NNA). Mantenga la submesa de Protección del ELC Putumayo presidida por ACNUR y confirme AoR VBG con ONU Mujeres + UNFPA. Pre-evalúe los protocolos Do No Harm de los socios.","research/download-md/OCHA-Putumayo-Briefing-Departamental-2025.md","local"
"humanitarian-staff-013","humanitarian-staff","pre","generic","cash-transfers","Should I plan cash-transfer modalities for flood response and how do I decide?","¿Debo planificar modalidades de transferencia monetaria para la respuesta a inundaciones y cómo decido?","Yes — Multi-Purpose Cash (MPC) and CVA (Cash and Voucher Assistance) are HRP-aligned modalities. Decision criteria: (i) market functionality (closed/destroyed markets in early La Mojana phases or Mocoa-2017 first 72h favor in-kind); (ii) financial-service-provider coverage (rural Sucre/Bolívar weak; Putumayo capital cities OK); (iii) protection risks of cash visibility under armed-group taxation (Putumayo, Bajo Putumayo); (iv) preference of affected population. Coordinate via the Cash Working Group; align transfer values to canasta básica per municipality and document in cluster strategies.","Sí — el dinero multipropósito (MPC) y la CVA (Cash and Voucher Assistance) son modalidades alineadas al HRP. Criterios de decisión: (i) funcionalidad de mercados (cerrados o destruidos en fases tempranas de La Mojana o primeras 72h de Mocoa 2017 favorecen especie); (ii) cobertura de proveedores de servicios financieros (rural Sucre/Bolívar débil; cabeceras Putumayo aceptable); (iii) riesgos de protección por visibilidad del cash bajo tributación de grupos armados (Putumayo, Bajo Putumayo); (iv) preferencia de la población afectada. Coordine vía el Cash Working Group; alinee valores con la canasta básica municipal y documente en las estrategias de clúster.","research/download-md/OCHA-HRP-Colombia-2024-2025-Summary.md","local"
"humanitarian-staff-014","humanitarian-staff","pre","generic","donor-funding","Where do I report HRP funding flows for visibility?","¿Dónde reporto los flujos de financiación del HRP para visibilidad?","Use OCHA's Financial Tracking Service (FTS) at fts.unocha.org — the canonical record for cash, in-kind, multilateral and bilateral contributions to humanitarian appeals. The Colombia 2024-2025 plan ID is 1181 (https://fts.unocha.org/plans/1181/flows). Report by emailing fts@un.org or via the online contribution form. CERF allocations auto-populate; bilateral and CBPF contributions need partner action. This is also the reference for funding-gap advocacy and HCT briefings.","Use el Financial Tracking Service de OCHA en fts.unocha.org — registro canónico de contribuciones en efectivo, en especie, multilaterales y bilaterales a llamamientos humanitarios. El ID del plan Colombia 2024-2025 es 1181 (https://fts.unocha.org/plans/1181/flows). Reporte por correo a fts@un.org o vía el formulario en línea. Las asignaciones CERF se auto-cargan; las contribuciones bilaterales y CBPF requieren acción del socio. También es la referencia para la incidencia sobre brechas de financiación y los briefings del HCT.","research/download-md/OCHA-HRP-Colombia-2024-2025-Summary.md|https://fts.unocha.org/plans/1181/flows","local|cloud"
"humanitarian-staff-015","humanitarian-staff","event","generic","coordination","What is the OCHA SitRep cadence in the first weeks of a major flood?","¿Cuál es la cadencia de SitReps de OCHA en las primeras semanas de una gran inundación?","First Flash Update within 24-48h (Mocoa 2017 issued Flash Update No.2 on 1 April 2017 — same day). SitRep No.1 within 5-7 days; subsequent SitReps every 5-10 days while emergency is acute, then biweekly. Mocoa precedent: SitRep No.1 (6 April 2017), No.3 (11 April), continued through April. Each SitRep aggregates ELC inputs, UMAIC severity, cluster gap analysis, and access constraints. The OCHA Amazonia/Orinoquía SitRep No.1 of 29 July 2025 is a current model — joint OCHA + GIFMM, multi-departmental, 124,580 people across 8 departments.","La primera Flash Update en 24-48h (Mocoa 2017 emitió Flash Update No.2 el 1 de abril del 2017 — el mismo día). SitRep No.1 en 5-7 días; los siguientes cada 5-10 días en fase aguda, luego quincenal. Precedente Mocoa: SitRep No.1 (6 abr 2017), No.3 (11 abr), continuando en abril. Cada SitRep agrega insumos de ELC, severidad UMAIC, análisis de brechas por clúster y restricciones de acceso. El SitRep No.1 OCHA Amazonia/Orinoquía del 29 jul 2025 es modelo actual — conjunto OCHA + GIFMM, multi-departamental, 124.580 personas en 8 departamentos.","research/download-md/OCHA-SitRep-Inundaciones-Amazonia-Orinoquia-2025.md|research/humanitarian-aid-colombia/humanitarian-aid-context.md","local|local"
"humanitarian-staff-016","humanitarian-staff","event","la-mojana","cluster-activation","How is the ELC Córdoba activated and what does it lead during a La Mojana emergency?","¿Cómo se activa el ELC Córdoba y qué lidera durante una emergencia en La Mojana?","ELC Córdoba is the operational anchor for La Mojana. During the 2021-2022 cycle it assisted 90,000+ people across food security/nutrition, health, WASH, protection, temporary shelter, EiE and early recovery. Activation is by the OCHA-Bogotá head of office in coordination with the HC and ELC chair. Functions: convene cluster sub-tables in Montería, validate UMAIC severity scoring per municipality, lead intersectoral assessments with UNGRD/CDGRD/CMGRD, manage the CERF rapid-response submission (precedent: 21-RR-COL-49434 + 22-RR-COL-54690), and represent the EHP to Plan Mojana / Fondo Adaptación.","El ELC Córdoba es el ancla operacional para La Mojana. Durante el ciclo 2021-2022 atendió a más de 90.000 personas en SAN, salud, WASH, protección, albergue temporal, EeE y recuperación temprana. La activación la hace el jefe de oficina OCHA-Bogotá en coordinación con la HC y la presidencia del ELC. Funciones: convocar submesas de clúster en Montería, validar severidad UMAIC por municipio, liderar evaluaciones intersectoriales con UNGRD/CDGRD/CMGRD, manejar la solicitud CERF Rapid Response (precedente: 21-RR-COL-49434 + 22-RR-COL-54690) y representar al EHP frente al Plan Mojana / Fondo Adaptación.","research/download-md/CERF-2022-La-Mojana-Rapid-Response.md|research/download-md/OCHA-La-Mojana-Factsheet-No1-19062025.md","local|local"
"humanitarian-staff-017","humanitarian-staff","event","generic","coordination","What goes in a CERF Rapid Response application — and what is the timeline?","¿Qué va en una solicitud CERF Rapid Response y cuál es el línea de tiempo?","CERF RR is the OCHA-administered fund for time-critical lifesaving needs. Steps: (i) HC convenes HCT to validate scope; (ii) draft the RHCO concept note (problem, target population, sectors, US$ ask); (iii) lead agencies (typically WFP, UNICEF, WHO, UNHCR, FAO, UNFPA, IOM) submit project proposals on the CERF online platform; (iv) ERC review and approval, generally 7-14 days from concept-note clearance. Colombia precedents: 21-RR-COL-49434 (La Niña 2021), 22-RR-COL-54690 ($2M, 2022 La Mojana). Each project caps at 6 months (no-cost extension possible), reports against people reached and PwD inclusion. Mandatory AAR within 6 months of project end.","CERF RR es el fondo administrado por OCHA para necesidades críticas de salvar vidas. Pasos: (i) la HC convoca al HCT para validar alcance; (ii) redacta nota concepto del RHCO (problema, población objetivo, sectores, monto US$); (iii) las agencias líderes (típicamente PMA, UNICEF, OMS, ACNUR, FAO, UNFPA, OIM) suben propuestas en la plataforma CERF; (iv) revisión y aprobación del ERC, generalmente 7-14 días desde aprobación del concepto. Precedentes Colombia: 21-RR-COL-49434 (La Niña 2021), 22-RR-COL-54690 (US$2M, La Mojana 2022). Cada proyecto se topa a 6 meses (extensión sin costo posible) y reporta personas alcanzadas e inclusión PcD. AAR obligatorio dentro de 6 meses tras fin del proyecto.","research/download-md/CERF-2022-La-Mojana-Rapid-Response.md","local"
"humanitarian-staff-018","humanitarian-staff","event","generic","coordination","How do I avoid double-counting people reached across cluster reporting?","¿Cómo evito doble conteo de personas alcanzadas en el reporte por clúster?","Apply OCHA's standard 20% deduction when aggregating across multi-cluster reach (the CERF 22-RR-COL-54690 final report did this — total reached 61,060 after a 20% reduction). Beneficiary lists with hashed unique identifiers (cédula or community-list IDs) at field level, joined at ELC level, are best practice. Disaggregate by sex, age, PwD per cluster. UMAIC-Bogotá consolidates with ActivityInfo or Kobo. For overlapping La Mojana / Putumayo joint missions clarify primary cluster attribution to avoid claiming the same person under WASH and Health.","Aplique la deducción estándar OCHA del 20% al agregar alcance multicluster (el informe final CERF 22-RR-COL-54690 lo hizo — total alcanzado 61.060 tras descuento del 20%). Listas de beneficiarios con identificadores únicos hash (cédula o IDs comunitarios) a nivel campo, unidos a nivel ELC, son la buena práctica. Desagregue por sexo, edad y PcD por clúster. UMAIC-Bogotá consolida con ActivityInfo o Kobo. Para misiones conjuntas La Mojana / Putumayo aclare la atribución primaria de clúster para no contar a la misma persona en WASH y Salud.","research/download-md/CERF-2022-La-Mojana-Rapid-Response.md","local"
"humanitarian-staff-019","humanitarian-staff","event","la-mojana","food-security","How does the FSL/Nutrition Cluster respond when crops are lost over thousands of hectares in La Mojana?","¿Cómo responde el clúster SAN cuando se pierden miles de hectáreas de cultivos en La Mojana?","WFP leads food assistance (cash, voucher or in-kind), FAO leads agricultural recovery, UNICEF leads nutrition. In May-July 2024 ~860,000 ha were flooded nationally with severe loss in La Mojana cropland (44% Ayapel, 35% San Benito Abad). Operational stack: (1) immediate WFP food rations or e-vouchers; (2) FAO seed kits for short-cycle crops to plant on receding waters; (3) UNICEF MUAC screening of <5s and PLW with referral to MoH-IPS; (4) FAO livestock fodder and veterinary kits to protect ganado. Coordinate with Plan Mojana and Unidad para las Víctimas AHI for victims of armed conflict overlap.","PMA lidera asistencia alimentaria (cash, bono o especie), FAO lidera recuperación agrícola, UNICEF lidera nutrición. En mayo-julio 2024 ~860.000 ha se inundaron a nivel nacional con pérdida severa en La Mojana (44% Ayapel, 35% San Benito Abad). Stack operacional: (1) raciones PMA inmediatas o e-bonos; (2) kits de semilla FAO para ciclos cortos sembrables al recede del agua; (3) tamizaje MUAC UNICEF de menores de 5 y mujeres gestantes/lactantes con remisión a IPS-MinSalud; (4) forraje pecuario y kits veterinarios FAO para proteger ganado. Coordine con Plan Mojana y AHI Unidad para las Víctimas para superposición con conflicto.","research/download-md/ACAPS-2024-La-Mojana-Flooding.md|research/download-md/CERF-2022-La-Mojana-Rapid-Response.md|research/water-crisis-colombia.md","local|local|local"
"humanitarian-staff-020","humanitarian-staff","event","putumayo","food-security","How does the FSL Cluster respond in Putumayo where indigenous chagras and conucos are flooded?","¿Cómo responde el clúster SAN en Putumayo cuando se inundan chagras y conucos indígenas?","Putumayo / Caquetá / Guaviare floods 2025 destroyed cassava, plantain, maize, cacao, fruit trees and animals (chickens, pigs, cattle, fish) including indigenous conucos. FAO + WFP must protocol with cabildos and resguardos: respect cultivation calendars and seed sovereignty (do not impose external varieties); replace with locally-sourced semillas criollas; combine with MoH nutrition response for indigenous children. WFP food assistance must allow culturally-appropriate basket adjustments. Engage with OPIAC and indigenous platforms; ensure ELC Putumayo Protection sub-table validates ethnic enfoque diferencial.","Las inundaciones de Putumayo / Caquetá / Guaviare en 2025 destruyeron yuca, plátano, maíz, cacao, frutales y animales (gallinas, cerdos, vacas, peces), incluidos los conucos indígenas. FAO + PMA deben coordinar con cabildos y resguardos: respetar calendarios de cultivo y soberanía de semilla (sin imponer variedades externas); reemplazar con semillas criollas locales; combinar con respuesta nutricional MinSalud para niñez indígena. La asistencia alimentaria PMA debe permitir ajustes culturalmente pertinentes en la canasta. Articule con OPIAC y plataformas indígenas; asegure que la submesa Protección del ELC Putumayo valide el enfoque étnico diferencial.","research/download-md/OCHA-SitRep-Inundaciones-Amazonia-Orinoquia-2025.md|research/download-md/OCHA-Putumayo-Briefing-Departamental-2025.md","local|local"
