"id","role","phase","region","topic","question_en","question_es","answer_en","answer_es","references","ref_types"
"ngos-011","ngos","pre","generic","mou-alcaldias","What should an MOU between an INGO and an alcaldía include for flood response?","¿Qué debe incluir un MOU entre una ONG internacional y una alcaldía para respuesta a inundaciones?","Spell out: scope (geographic and sectoral), trigger (e.g., declaratoria de calamidad pública or activation of CMGRD), data-sharing protocols (RUT/registro de afectados), beneficiary-confidentiality clauses, procurement rules, complementarity with AHI (Atención Humanitaria Inmediata) so you don't duplicate municipal AHI deliveries, branding/visibility limits, and exit/transition obligations. Bind both parties to humanitarian principles and PSEA. Renew annually; in Calamidad-Pública contexts (Sucre 2024 was 6-month validity) negotiate an automatic activation clause so you don't lose 2-3 weeks waiting on signatures when the dike breaks.","Detalla: alcance (geográfico y sectorial), disparador (p. ej. declaratoria de calamidad pública o activación del CMGRD), protocolos de intercambio de datos (RUT/registro de afectados), cláusulas de confidencialidad de la población, reglas de compra, complementariedad con AHI (Atención Humanitaria Inmediata) para no duplicar entregas municipales, límites de visibilidad/branding, y obligaciones de salida/transición. Compromete ambas partes con principios humanitarios y PSEA. Renueva cada año; en contextos de calamidad pública (Sucre 2024 fue de 6 meses) negocia una cláusula de activación automática para no perder 2-3 semanas esperando firmas cuando se rompe el dique.","research/download-md/ACAPS-2024-La-Mojana-Flooding.md","local"
"ngos-012","ngos","pre","la-mojana","contingency-stock","What should we keep in contingency stock specifically for La Mojana communities cut off by water?","¿Qué deberíamos mantener en stock de contingencia específicamente para comunidades de La Mojana aisladas por el agua?","La Mojana communities like Humo Candelaria (Guaranda), Mamón, Pumpuma, Los Ossas (Majagual), Santa Helena (Majagual) and Alto San Matías can only be reached fluvialmente when the floodplain is active. Stock for a fluvial supply chain: hammocks (lift sleeping above water), sealed water filters, energía solar lamps, mosquiteros, water-resistant document pouches for population registries, agua envasada plus cloro for medium-term, micronutrient powders for under-fives, dignity kits, and basic gasolina coupons for community boatmen. Add piped-air or air-flow tarps because tin-roof cooking shelters become uninhabitable when humidity spikes.","Comunidades de La Mojana como Humo Candelaria (Guaranda), Mamón, Pumpuma, Los Ossas (Majagual), Santa Helena (Majagual) y Alto San Matías solo se llegan fluvialmente cuando el valle está activo. Stock para una cadena de suministro fluvial: hamacas (elevan el dormir sobre el agua), filtros de agua sellados, lámparas de energía solar, mosquiteros, fundas resistentes al agua para registros poblacionales, agua envasada más cloro para mediano plazo, micronutrientes para menores de cinco años, dignity kits y cupones básicos de gasolina para boteros comunitarios. Suma toldos con flujo de aire porque los albergues de zinc se vuelven inhabitables cuando sube la humedad.","research/download-md/OCHA-La-Mojana-Factsheet-No1-19062025.md","local"
"ngos-013","ngos","pre","generic","fundraising-frameworks","How do we maintain donor framework agreements (BHA, ECHO, SDC, SIDA) ready to scale fast?","¿Cómo mantenemos vivos los acuerdos marco con donantes (BHA, ECHO, SDC, SIDA) listos para escalar rápido?","Keep an annually-renewed concept note bank with BHA, DG ECHO, SDC/COSUDE, SIDA, FCDO and Global Affairs Canada that is pre-aligned to the OCHA Plan de Respuesta a Necesidades Humanitarias for Colombia. Pre-clear umbrella project documents per region (La Mojana, Putumayo, Pacífico, Catatumbo) so a flash appeal only needs the figures updated. Track CERF Rapid Response and Anticipatory Action windows triggers — La Mojana got CERF RR 22-RR-COL-54690 (USD 2M) as a top-up to 21-RR-COL-49434 because of persistent La Niña + 3 dike ruptures. Maintain matching unrestricted reserves; many donors disburse 30+ days after a flash appeal and you need to pre-finance.","Mantén un banco de notas conceptuales renovadas anualmente con BHA, DG ECHO, SDC/COSUDE, SIDA, FCDO y Global Affairs Canada, pre-alineadas con el Plan de Respuesta a Necesidades Humanitarias de OCHA Colombia. Tener documentos paraguas pre-aprobados por región (La Mojana, Putumayo, Pacífico, Catatumbo) para que un flash appeal solo requiera actualizar cifras. Monitorea los disparadores de las ventanas CERF Rapid Response y Acción Anticipada — La Mojana recibió CERF RR 22-RR-COL-54690 (USD 2M) como top-up a 21-RR-COL-49434 por la persistencia de La Niña + 3 rupturas de dique. Mantén reservas no restringidas para puente; muchos donantes desembolsan 30+ días después del flash appeal y debes prefinanciar.","research/download-md/CERF-2022-La-Mojana-Rapid-Response.md","local"
"ngos-014","ngos","pre","generic","aap","How do we operationalize Accountability to Affected Populations from day zero?","¿Cómo operacionalizamos la rendición de cuentas a la población afectada desde el día cero?","AAP is not a post-distribution monitoring tool — it starts before. Stand up at least three feedback channels per program: in-person community focal points (the JAC president plus a women's representative and a youth representative), a phone/WhatsApp number staffed in Spanish and the dominant indigenous language for Putumayo (Inga, Kamëntsá, Murui Muina, Siona, Kofán, Awá), and a buzón físico in distribution sites. Publicly post the program logic, target population, eligibility criteria and complaints route at every distribution. Adopt the AAP/Flagship Initiative methodology that the inter-agency mission used in May 2024 with Alianza Común La Mojana — community priorities first, then design.","La AAP no es una herramienta post-distribución — empieza antes. Establece al menos tres canales de retroalimentación por programa: focales comunitarios en persona (presidencia de JAC más una representante mujer y una persona joven), un número telefónico/WhatsApp atendido en español y en la lengua indígena dominante para Putumayo (Inga, Kamëntsá, Murui Muina, Siona, Kofán, Awá), y un buzón físico en los sitios de distribución. Publica la lógica del programa, población objetivo, criterios de elegibilidad y ruta de quejas en cada distribución. Adopta la metodología AAP/Iniciativa Flagship que la misión interagencial usó en mayo 2024 con la Alianza Común La Mojana — primero las prioridades comunitarias, luego el diseño.","research/download-md/OCHA-La-Mojana-Factsheet-No1-19062025.md","local"
"ngos-015","ngos","pre","putumayo","indigenous-coordination","How do we engage cabildos and autoridades tradicionales in Putumayo before responding?","¿Cómo nos articulamos con cabildos y autoridades tradicionales en Putumayo antes de responder?","Putumayo has 71,625 indigenous people in 39 resguardos, 129 cabildos and 15 communities across 13 municipalities. Each community has its own gobierno propio under Ley de Origen / Derecho Mayor — humanitarian access and consent flow through the gobernador del cabildo and the Mesa Indígena Departamental, not through the alcaldía. Hold a consulta previa-style consultation that respects autonomous timing — usually 2-4 weeks minimum — and frame any program as supporting (not replacing) their plan de vida. Coordinate with the Organización Zonal Indígena del Putumayo (OZIP), MAKIKUNA-CODHES, and Casa Amazonía who already operate in the ELC. Murui Muina autonomous response in Puerto Leguízamo 2025 showed the speed gain when you respect this from the start.","Putumayo tiene 71.625 personas indígenas en 39 resguardos, 129 cabildos y 15 comunidades en 13 municipios. Cada comunidad tiene su propio gobierno propio bajo Ley de Origen / Derecho Mayor — el acceso humanitario y el consentimiento pasan por la gobernación del cabildo y la Mesa Indígena Departamental, no por la alcaldía. Realiza una consulta tipo consulta previa que respete los tiempos autónomos — típicamente 2-4 semanas mínimo — y enmarca cualquier programa como apoyo (no reemplazo) a su plan de vida. Coordina con la Organización Zonal Indígena del Putumayo (OZIP), MAKIKUNA-CODHES y Casa Amazonía que ya operan en el ELC. La respuesta autónoma Murui Muina en Puerto Leguízamo 2025 mostró el gano de velocidad cuando respetas esto desde el inicio.","research/download-md/OCHA-Putumayo-Briefing-Departamental-2025.md","local"
"ngos-016","ngos","event","generic","rapid-activation","What's the first 72-hour activation checklist for an NGO once a flood is declared?","¿Cuál es la lista de activación de las primeras 72 horas para una ONG una vez declarada una inundación?","Trigger your country-office crisis cell within 6 hours. Send a deployment team for joint rapid assessment with ELC and the cluster lead; file a primer informe de situación inmediato within 24 hours. Activate framework agreements with proveedores; release pre-positioned stock; brief implementing partners on safeguarding and access protocols. Notify donors via flash update; flag CERF/DREF eligibility. Confirm staff security: who is in the field, where are they sleeping, what are check-in points. Engage with the alcaldía and CMGRD to register your operation and avoid working in parallel to AHI.","Activa la célula de crisis de la oficina país en 6 horas. Envía equipo de despliegue para evaluación rápida conjunta con el ELC y el clúster líder; emite un primer informe de situación inmediato en 24 horas. Activa acuerdos marco con proveedores; libera stock preposicionado; brifea a socios implementadores sobre salvaguardia y protocolos de acceso. Notifica a donantes vía flash update; identifica elegibilidad CERF/DREF. Confirma seguridad del personal: quién está en terreno, dónde duerme, cuáles son los puntos de check-in. Articula con alcaldía y CMGRD para registrar tu operación y no trabajar en paralelo a la AHI.","research/humanitarian-aid-colombia/humanitarian-aid-context.md","local"
"ngos-017","ngos","event","la-mojana","wash-implementation","How do we implement WASH response when 14 rural acueductos are damaged like in May 2024?","¿Cómo implementamos respuesta WASH cuando 14 acueductos rurales están dañados como en mayo 2024?","UNGRD reported 14 damaged rural acueductos in Sucre and Córdoba in May 2024. Sequence: (1) immediate household-level filtros + cloro distribution to bridge while acueductos are out — UNICEF reached 1,666 families this way in the 2022 CERF response; (2) emergency rehabilitation of 7 priority acueductos (UNICEF model gave 7,035 people access); (3) sanitary battery rehabilitation in escuelas — UNICEF rehabilitated 6 schools serving 1,817 NNA; (4) MHM kits and 93+ workshops on hand-washing, water-point management, excreta management. Coordinate with WASH Cluster lead (UNICEF/OPS). Don't rebuild a captación at the same elevation that flooded — use raised platforms and photovoltaic pumps.","UNGRD reportó 14 acueductos rurales dañados en Sucre y Córdoba en mayo 2024. Secuencia: (1) distribución inmediata de filtros + cloro a nivel hogar para puentear mientras los acueductos no operan — UNICEF llegó a 1.666 familias así en la respuesta CERF de 2022; (2) rehabilitación de emergencia de 7 acueductos prioritarios (modelo UNICEF dio acceso a 7.035 personas); (3) rehabilitación de baterías sanitarias en escuelas — UNICEF rehabilitó 6 escuelas para 1.817 NNA; (4) kits MHM y 93+ talleres en lavado de manos, manejo de punto de agua, manejo de excretas. Coordina con el líder del Clúster WASH (UNICEF/OPS). No reconstruyas la captación a la misma cota que se inundó — plataformas elevadas y bombas fotovoltaicas.","research/download-md/CERF-2022-La-Mojana-Rapid-Response.md|research/download-md/ACAPS-2024-La-Mojana-Flooding.md","local|local"
"ngos-018","ngos","event","la-mojana","cash-vs-in-kind","Should we run cash transfers or in-kind during La Mojana peak inundation?","¿Debemos hacer transferencias monetarias o en especie durante el pico de inundación de La Mojana?","Mixed modality. Pure cash fails when shops are submerged — ACAPS confirmed mercados públicos in Guaranda, Majagual, Sucre, Caimito and San Benito Abad were likely non-functional in May 2024. Pure in-kind ignores beneficiary choice and is expensive logistically when only fluvial access remains. The pragmatic mix is: in-kind for life-saving WASH and food in the first 2-4 weeks; transition to vouchers redeemable in operational corregimientos as markets reactivate (often a hub like San Marcos or San Benito Abad center remains accessible); switch to multi-purpose cash for protección/livelihoods after 6-8 weeks. Run rapid market assessments weekly and flip modality when the data supports it.","Modalidad mixta. El efectivo puro falla cuando las tiendas están bajo agua — ACAPS confirmó que los mercados públicos en Guaranda, Majagual, Sucre, Caimito y San Benito Abad probablemente no operaban en mayo 2024. La especie pura ignora la elección de la población y es cara logísticamente cuando solo queda acceso fluvial. La mezcla pragmática es: especie para WASH y alimentos salvavidas en las primeras 2-4 semanas; transición a bonos canjeables en corregimientos operativos a medida que reactivan los mercados (a menudo un hub como San Marcos o San Benito Abad cabecera permanece accesible); cambio a transferencia monetaria multipropósito para protección/medios de vida después de 6-8 semanas. Haz evaluaciones rápidas de mercado semanalmente y cambia modalidad cuando el dato lo respalde.","research/download-md/ACAPS-2024-La-Mojana-Flooding.md","local"
"ngos-019","ngos","event","putumayo","mobile-health","How do we deploy mobile health brigades in Bajo Putumayo with conflict overlay?","¿Cómo desplegamos brigadas móviles de salud en Bajo Putumayo con superposición de conflicto?","Brigadas móviles must be planned with the ELC Putumayo health subgroup (OPS/OMS, CRC, World Vision, Pastoral Social, MSF when present). Combine medicina general, vacunación, salud mental, salud sexual y reproductiva, and dengue/IRA case detection — INS reported high dengue and intent-of-suicide signals in 2025. Brigades should be co-led with the cabildo or JAC of the receiving community and respect autoridad tradicional protocols (Inga, Kamëntsá, Siona, Kofán, Awá medicine routes). Always announce brigade with CICR and notify Defensoría; never enter under fuerza pública escort which violates principios humanitarios. Plan for evacuation route in case of confrontation.","Las brigadas móviles deben planificarse con el subgrupo de salud del ELC Putumayo (OPS/OMS, CRC, World Vision, Pastoral Social, MSF cuando esté presente). Combina medicina general, vacunación, salud mental, salud sexual y reproductiva, y detección de casos de dengue/IRA — INS reportó señales altas de dengue e intento suicida en 2025. La brigada debe co-liderarse con el cabildo o JAC de la comunidad receptora y respetar protocolos de autoridad tradicional (medicina propia Inga, Kamëntsá, Siona, Kofán, Awá). Siempre avisa al CICR y notifica a la Defensoría; nunca entres bajo escolta de fuerza pública porque viola los principios humanitarios. Planifica ruta de evacuación en caso de confrontación.","research/download-md/OCHA-Putumayo-Briefing-Departamental-2025.md","local"
"ngos-020","ngos","event","generic","pfa","How do we deliver psychological first aid (PFA) without trained psychologists in remote sites?","¿Cómo entregamos primeros auxilios psicológicos (PAP) sin psicólogos formados en sitios remotos?","Train all field staff (drivers, logísticos, monitores) in PFA basics: look-listen-link, no diagnostic claim, no pressure to retell trauma, refer to specialist when present. Use the WHO/OPS PFA pocket guide adapted to Spanish. Build a referral pathway with the secretaría de salud and IPS local for cases needing clinical follow-up. In La Mojana 2025 the OCHA factsheet flagged depression, anxiety, ideación suicida, intentos and casos consumados as priority — staff in Guaranda, Majagual, San Benito Abad, Caimito need PFA capacity. PFA is not therapy; it stabilizes and refers.","Capacita a todo el personal de campo (conductores, logísticos, monitores) en lo básico del PAP: mirar-escuchar-conectar, sin diagnóstico, sin presión a recontar el trauma, remite a especialista cuando esté presente. Usa la guía de bolsillo PAP de OMS/OPS adaptada al español. Construye una ruta de remisión con la secretaría de salud y la IPS local para casos que requieran seguimiento clínico. En La Mojana 2025 el factsheet de OCHA señaló depresión, ansiedad, ideación suicida, intentos y casos consumados como prioridad — el personal en Guaranda, Majagual, San Benito Abad, Caimito necesita capacidad PAP. El PAP no es terapia; estabiliza y remite.","research/download-md/OCHA-La-Mojana-Factsheet-No1-19062025.md","local"
